POINT (-73.9849531799334 40.725939280239146),136872,08/11/2015 12:00:00 AM +0000,103092,14,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,Yes,No,No,No,No,No,No,No,No,427 EAST  6 STREET,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003200,New York,40.7259392802,-73.9849531799,988420.571371,203756.164388,
POINT (-73.98331485255687 40.72601305651625),69281,07/15/2015 12:00:00 AM +0000,103119,7,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,132 EAST  7 STREET,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003200,New York,40.7260130565,-73.9833148526,988874.666264,203783.12562,
POINT (-73.98036343185886 40.726353065348206),86885,07/22/2015 12:00:00 AM +0000,103118,7,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,143 AVENUE B,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003200,New York,40.7263530653,-73.9803634319,989692.69153,203907.170976,
POINT (-73.98486374802312 40.727983719053),121255,08/05/2015 12:00:00 AM +0000,103137,5,0,OnCurb,Alive,Poor,Fraxinus pennsylvanica,Green Ash,1or2,Helpful,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,144 1 AVENUE,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003200,New York,40.7279837191,-73.984863748,988445.230771,204501.021166,
POINT (-73.98316285132114 40.72752758591987),103258,07/29/2015 12:00:00 AM +0000,103154,9,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,No,No,No,Yes,No,No,Yes,No,No,439 EAST  9 STREET,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003400,New York,40.7275275859,-73.9831628513,988916.690786,204334.923729,
POINT (-73.97981780578557 40.72755130971051),102334,07/29/2015 12:00:00 AM +0000,103144,16,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,1or2,Helpful,NoDamage,Volunteer,Yes,No,No,No,No,No,No,No,No,546 EAST  11 STREET,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003400,New York,40.7275513097,-73.9798178058,989843.82279,204343.76295,
POINT (-73.9794426738703 40.727601489939076),161912,08/20/2015 12:00:00 AM +0000,103163,6,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,1or2,Helpful,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,176 AVENUE B,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003400,New York,40.7276014899,-73.9794426739,989947.792398,204362.069344,
POINT (-73.97939682207668 40.727661851854755),161911,08/20/2015 12:00:00 AM +0000,103163,6,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,1or2,Helpful,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,176 AVENUE B,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003400,New York,40.7276618519,-73.9793968221,989960.495785,204384.064051,
POINT (-73.98201259666216 40.7279727189797),167584,08/23/2015 12:00:00 AM +0000,103145,9,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,1or2,None,Damage,Volunteer,No,No,No,No,No,No,No,No,No,293 EAST  10 STREET,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003400,New York,40.727972719,-73.9820125967,989235.469348,204497.162906,
POINT (-73.98436578583666 40.72803367487879),103248,07/29/2015 12:00:00 AM +0000,103154,8,0,OnCurb,Alive,Good,Fraxinus americana,White Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,409 EAST  9 STREET,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003400,New York,40.7280336749,-73.9843657858,988583.24493,204519.245867,
POINT (-73.9844826070202 40.728082822438616),103247,07/29/2015 12:00:00 AM +0000,103154,7,0,OnCurb,Alive,Good,Fraxinus americana,White Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,409 EAST  9 STREET,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003400,New York,40.7280828224,-73.984482607,988550.863105,204537.146094,
POINT (-73.98120376502287 40.728246248094095),103391,07/29/2015 12:00:00 AM +0000,103162,4,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,1or2,Helpful,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,509 EAST  11 STREET,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003400,New York,40.7282462481,-73.981203765,989459.627364,204596.865134,
POINT (-73.98420994373855 40.728883601453255),102966,07/29/2015 12:00:00 AM +0000,103177,6,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,166 1 AVENUE,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003400,New York,40.7288836015,-73.9842099437,988626.382968,204828.908305,
POINT (-73.98414104133128 40.728977564563635),102965,07/29/2015 12:00:00 AM +0000,103177,5,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,170 1 AVENUE,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003400,New York,40.7289775646,-73.9841410413,988645.473809,204863.145442,
POINT (-73.98109828699029 40.7290365532706),162070,08/20/2015 12:00:00 AM +0000,103188,10,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,1or2,Helpful,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,501 EAST  12 STREET,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003400,New York,40.7290365533,-73.981098287,989488.799878,204884.804191,
POINT (-73.9840598345463 40.729088306907194),102964,07/29/2015 12:00:00 AM +0000,103177,11,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,Yes,No,No,No,No,No,No,No,No,174 1 AVENUE,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003400,New York,40.7290883069,-73.9840598345,988667.973764,204903.496411,
POINT (-73.98399304182223 40.72917939399397),102963,07/29/2015 12:00:00 AM +0000,103177,17,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,178 1 AVENUE,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003400,New York,40.729179394,-73.9839930418,988686.47996,204936.685649,
POINT (-73.979733916485 40.72918237381823),160780,08/19/2015 12:00:00 AM +0000,103190,11,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,1or2,Helpful,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,524 EAST  13 STREET,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003400,New York,40.7291823738,-73.9797339165,989866.936589,204938.015699,
POINT (-73.97950244046442 40.7292060990693),175452,08/25/2015 12:00:00 AM +0000,103210,12,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,1or2,Helpful,Damage,Volunteer,No,No,No,No,No,No,No,No,No,529 EAST  13 STREET,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003400,New York,40.7292060991,-73.9795024405,989931.090332,204946.674474,
POINT (-73.98008524962499 40.72933089566822),160777,08/19/2015 12:00:00 AM +0000,103190,9,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,1or2,Helpful,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,514 EAST  13 STREET,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003400,New York,40.7293308957,-73.9800852496,989769.548988,204992.104501,
POINT (-73.97980347679902 40.72933306364344),175448,08/25/2015 12:00:00 AM +0000,103210,12,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,517 EAST  13 STREET,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003400,New York,40.7293330636,-73.9798034768,989847.644633,204992.912242,
POINT (-73.98016598812833 40.72936502627235),160776,08/19/2015 12:00:00 AM +0000,103190,9,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,1or2,Helpful,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,512 EAST  13 STREET,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003400,New York,40.7293650263,-73.9801659881,989747.168784,205004.534266,
POINT (-73.98021518640024 40.72938582477807),160775,08/19/2015 12:00:00 AM +0000,103190,11,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,1or2,Helpful,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,512 EAST  13 STREET,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003400,New York,40.7293858248,-73.9802151864,989733.531344,205012.108726,
POINT (-73.9802547192082 40.72952337524541),175445,08/25/2015 12:00:00 AM +0000,103210,14,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,1or2,Helpful,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,513 EAST  13 STREET,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003400,New York,40.7295233752,-73.9802547192,989722.56319,205062.220175,
POINT (-73.98034686198726 40.729562236247304),175444,08/25/2015 12:00:00 AM +0000,103210,15,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,3or4,Helpful,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,501 EAST  13 STREET,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003400,New York,40.7295622362,-73.980346862,989697.021902,205076.372705,
POINT (-73.98065987545456 40.7295738085514),160771,08/19/2015 12:00:00 AM +0000,103190,9,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,1or2,Helpful,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,500 EAST  13 STREET,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003400,New York,40.7295738086,-73.9806598755,989610.266827,205080.569547,
POINT (-73.9804263818247 40.72959577302454),175443,08/25/2015 12:00:00 AM +0000,103210,15,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,1or2,Helpful,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,501 EAST  13 STREET,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003400,New York,40.729595773,-73.9804263818,989674.979624,205088.586264,
POINT (-73.98052609745845 40.729637827472445),175442,08/25/2015 12:00:00 AM +0000,103210,8,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,1or2,Helpful,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,501 EAST  13 STREET,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003400,New York,40.7296378275,-73.9805260975,989647.339259,205103.90185,
POINT (-73.9806138221805 40.72967482526111),175441,08/25/2015 12:00:00 AM +0000,103210,8,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,1or2,Helpful,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,210 AVENUE A,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003400,New York,40.7296748253,-73.9806138222,989623.022707,205117.375904,
POINT (-73.97729691147322 40.72426962939369),69183,07/15/2015 12:00:00 AM +0000,103036,15,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,1or2,Helpful,Damage,Volunteer,Yes,No,No,No,No,No,No,No,Yes,373 EAST  8 STREET,10009,New York,103,1,Manhattan,2,74,27,MN28,Lower East Side,1002602,New York,40.7242696294,-73.9772969115,990542.839436,203148.316194,
POINT (-73.97596884596884 40.72437719224619),102559,07/29/2015 12:00:00 AM +0000,103034,4,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,1or2,Helpful,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,748 EAST  9 STREET,10009,New York,103,1,Manhattan,2,74,27,MN28,Lower East Side,1002602,New York,40.7243771922,-73.975968846,990910.941719,203187.602861,
POINT (-73.97819125923274 40.72464547489636),69173,07/15/2015 12:00:00 AM +0000,103036,5,0,OnCurb,Alive,Fair,Fraxinus pennsylvanica,Green Ash,3or4,Helpful,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,130 AVENUE C,10009,New York,103,1,Manhattan,2,74,27,MN28,Lower East Side,1002602,New York,40.7246454749,-73.9781912592,990294.910142,203285.185343,
POINT (-73.9767464425323 40.72481733800504),480879,11/24/2015 12:00:00 AM +0000,103051,6,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,Helpful,NoDamage,TreesCount Staff,No,No,No,No,No,No,No,No,No,725 EAST  9 STREET,10009,New York,103,1,Manhattan,2,74,27,MN28,Lower East Side,1002800,New York,40.724817338,-73.9767464425,990695.365378,203347.903393,
POINT (-73.97684296865452 40.72485810009538),480880,11/24/2015 12:00:00 AM +0000,103051,7,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,Helpful,NoDamage,TreesCount Staff,No,No,No,No,No,No,No,No,No,725 EAST  9 STREET,10009,New York,103,1,Manhattan,2,74,27,MN28,Lower East Side,1002800,New York,40.7248581001,-73.9768429687,990668.606573,203362.747196,
POINT (-73.9789818480739 40.72641308080232),69406,07/15/2015 12:00:00 AM +0000,103087,7,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,Yes,No,No,No,No,No,No,No,No,362 EAST  10 STREET,10009,New York,103,1,Manhattan,2,74,27,MN28,Lower East Side,1002800,New York,40.7264130808,-73.9789818481,990075.621539,203929.125328,
POINT (-73.97769207506197 40.728440902927204),178451,08/26/2015 12:00:00 AM +0000,112013,10,0,OnCurb,Alive,Fair,Fraxinus pennsylvanica,Green Ash,1or2,Helpful,NoDamage,TreesCount Staff,No,No,No,No,No,No,No,No,No,611 EAST  13 STREET,10009,New York,103,1,Manhattan,2,74,27,MN28,Lower East Side,1002800,New York,40.7284409029,-73.9776920751,990432.921021,204668.012302,
POINT (-73.97780478490527 40.72848889840916),178450,08/26/2015 12:00:00 AM +0000,112013,11,0,OnCurb,Alive,Fair,Fraxinus pennsylvanica,Green Ash,1or2,Helpful,Damage,TreesCount Staff,No,No,No,No,No,No,No,No,No,620 EAST  13 STREET,10009,New York,103,1,Manhattan,2,74,27,MN28,Lower East Side,1002800,New York,40.7284888984,-73.9778047849,990401.677645,204685.490613,
POINT (-73.98537254205635 40.764494448666426),305490,10/10/2015 12:00:00 AM +0000,103993,7,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,1or2,None,NoDamage,Volunteer,Yes,No,No,No,No,No,No,No,No,313 WEST  53 STREET,10019,New York,104,1,Manhattan,3,67,27,MN15,Clinton,1013300,New York,40.7644944487,-73.9853725421,988301.989916,217803.025074,
POINT (-73.98399029172158 40.76708003033438),252610,09/23/2015 12:00:00 AM +0000,104047,2,0,OnCurb,Alive,Fair,Fraxinus pennsylvanica,Green Ash,1or2,Unsure,NoDamage,Volunteer,No,No,Yes,Yes,No,No,No,No,No,322 WEST  57 STREET,10019,New York,104,1,Manhattan,3,67,27,MN15,Clinton,1013900,New York,40.7670800303,-73.9839902917,988684.718481,218745.104882,
POINT (-73.98406777494328 40.767113022924796),252609,09/23/2015 12:00:00 AM +0000,104047,2,0,OnCurb,Alive,Fair,Fraxinus pennsylvanica,Green Ash,3or4,Unsure,NoDamage,Volunteer,No,No,Yes,Yes,No,No,No,No,No,322 WEST  57 STREET,10019,New York,104,1,Manhattan,3,67,27,MN15,Clinton,1013900,New York,40.7671130229,-73.9840677749,988663.253301,218757.121262,
POINT (-73.99613261832216 40.7676721305438),521819,12/16/2015 12:00:00 AM +0000,104171,20,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,TreesCount Staff,No,No,No,No,No,No,No,No,No,639 WEST  51 STREET,10019,New York,104,1,Manhattan,3,67,31,MN15,Clinton,1013500,New York,40.7676721305,-73.9961326183,985321.262281,218960.445003,
POINT (-73.99464175426621 40.7702219589982),521507,12/16/2015 12:00:00 AM +0000,104174,15,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,TreesCount Staff,No,No,No,No,No,No,No,No,No,625 WEST  56 STREET,10019,New York,104,1,Manhattan,3,67,31,MN15,Clinton,1013500,New York,40.770221959,-73.9946417543,985734.173857,219889.453972,
POINT (-73.99463319042857 40.77029743338281),521506,12/16/2015 12:00:00 AM +0000,104174,17,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,TreesCount Staff,No,No,Yes,No,No,No,No,No,No,625 WEST  56 STREET,10019,New York,104,1,Manhattan,3,67,31,MN15,Clinton,1013500,New York,40.7702974334,-73.9946331904,985736.544259,219916.951948,
POINT (-73.99456858459185 40.77060654431169),521400,12/16/2015 12:00:00 AM +0000,104173,17,0,OffsetFromCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,TreesCount Staff,No,No,Yes,No,No,No,No,No,No,625 WEST  56 STREET,10019,New York,104,1,Manhattan,3,67,31,MN15,Clinton,1013500,New York,40.7706065443,-73.9945685846,985754.432347,220029.572458,
POINT (-73.9943717361729 40.77139087945121),521569,12/16/2015 12:00:00 AM +0000,104175,13,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,TreesCount Staff,No,No,No,No,No,No,No,No,No,,10019,New York,104,1,Manhattan,3,67,31,MN15,Clinton,1013500,New York,40.7713908795,-73.9943717362,985808.938471,220315.335338,
POINT (-73.99003378488867 40.7617771901285),310577,10/11/2015 12:00:00 AM +0000,103914,9,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,Damage,Volunteer,Yes,No,No,No,No,No,No,No,No,688 9 AVENUE,10036,New York,104,1,Manhattan,3,75,27,MN15,Clinton,1012700,New York,40.7617771901,-73.9900337849,987010.879637,216812.857106,
POINT (-73.99237157779348 40.7624147744696),331297,10/15/2015 12:00:00 AM +0000,103930,7,0,OnCurb,Alive,Poor,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,Yes,No,No,No,No,Yes,No,No,No,446 WEST  47 STREET,10036,New York,104,1,Manhattan,3,75,27,MN15,Clinton,1012700,New York,40.7624147745,-73.9923715778,986363.234935,217045.084988,
POINT (-73.99252599815823 40.762586267631434),310555,10/11/2015 12:00:00 AM +0000,103925,13,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,3or4,Harmful,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,463 WEST  47 STREET,10036,New York,104,1,Manhattan,3,75,27,MN15,Clinton,1012700,New York,40.7625862676,-73.9925259982,986320.451884,217107.561898,
POINT (-73.99262235420214 40.762626770421996),310554,10/11/2015 12:00:00 AM +0000,103925,11,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,Damage,Volunteer,Yes,No,No,No,No,No,No,No,No,463 WEST  47 STREET,10036,New York,104,1,Manhattan,3,75,27,MN15,Clinton,1012700,New York,40.7626267704,-73.9926223542,986293.75804,217122.316133,
POINT (-73.9927702062381 40.762688919095474),310552,10/11/2015 12:00:00 AM +0000,103925,9,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,Damage,Volunteer,Yes,No,No,No,No,No,No,No,No,468 WEST  47 STREET,10036,New York,104,1,Manhattan,3,75,27,MN15,Clinton,1012700,New York,40.7626889191,-73.9927702062,986252.798148,217144.955524,
POINT (-73.98944003357603 40.76300289295185),208461,09/07/2015 12:00:00 AM +0000,103960,9,0,OnCurb,Alive,Fair,Fraxinus,Ash,None,None,NoDamage,Volunteer,Yes,No,No,No,No,No,No,No,No,721 9 AVENUE,10019,New York,104,1,Manhattan,3,75,27,MN15,Clinton,1012700,New York,40.763002893,-73.9894400336,987175.309098,217259.440203,
POINT (-73.98940402524403 40.76305361505108),208462,09/07/2015 12:00:00 AM +0000,103960,13,0,OnCurb,Alive,Good,Fraxinus,Ash,None,None,NoDamage,Volunteer,Yes,No,No,No,No,No,No,No,No,721 9 AVENUE,10019,New York,104,1,Manhattan,3,75,27,MN15,Clinton,1012700,New York,40.7630536151,-73.9894040252,987185.281847,217277.921137,
POINT (-73.98935258382868 40.76312607478656),208463,09/07/2015 12:00:00 AM +0000,103960,14,0,OnCurb,Alive,Good,Fraxinus,Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,725 9 AVENUE,10019,New York,104,1,Manhattan,3,75,27,MN15,Clinton,1012700,New York,40.7631260748,-73.9893525838,987199.528866,217304.322331,
POINT (-73.99461111767573 40.77016857753451),521397,12/16/2015 12:00:00 AM +0000,104173,17,0,OffsetFromCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,TreesCount Staff,No,No,Yes,No,No,No,No,No,No,625 WEST  56 STREET,10019,New York,104,1,Manhattan,6,67,27,MN15,Clinton,1013500,New York,40.7701685775,-73.9946111177,985742.661045,219870.005848,
POINT (-73.99459314737086 40.77035361931373),521398,12/16/2015 12:00:00 AM +0000,104173,12,0,OffsetFromCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,TreesCount Staff,No,No,Yes,No,No,No,No,No,No,625 WEST  56 STREET,10019,New York,104,1,Manhattan,6,67,27,MN15,Clinton,1013500,New York,40.7703536193,-73.9945931474,985747.63446,219937.423036,
POINT (-73.97729223853797 40.75686733865463),55133,07/08/2015 12:00:00 AM +0000,104846,6,0,OnCurb,Alive,Fair,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,TreesCount Staff,Yes,No,No,Yes,No,Yes,No,No,Yes,12 EAST  48 STREET,10017,New York,105,1,Manhattan,4,75,27,MN17,Midtown-Midtown South,1009400,New York,40.7568673387,-73.9772922385,990541.055975,215024.695985,
POINT (-73.97755901637929 40.73901447434015),176450,08/26/2015 12:00:00 AM +0000,105421,9,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,327 EAST  26 STREET,10016,New York,106,1,Manhattan,2,74,27,MN20,Murray Hill-Kips Bay,1006600,New York,40.7390144743,-73.9775590164,990468.81301,208520.30545,
POINT (-73.9776430384424 40.73904977616381),176449,08/26/2015 12:00:00 AM +0000,105421,8,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,327 EAST  26 STREET,10016,New York,106,1,Manhattan,2,74,27,MN20,Murray Hill-Kips Bay,1006600,New York,40.7390497762,-73.9776430384,990445.525655,208533.161067,
POINT (-73.97773148069672 40.7390869365275),176448,08/26/2015 12:00:00 AM +0000,105421,8,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,334 EAST  26 STREET,10016,New York,106,1,Manhattan,2,74,27,MN20,Murray Hill-Kips Bay,1006600,New York,40.7390869365,-73.9777314807,990421.013237,208546.693521,
POINT (-73.97963844159379 40.73911404444635),474123,11/19/2015 12:00:00 AM +0000,105430,10,0,OffsetFromCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,TreesCount Staff,No,No,No,No,No,No,Yes,No,No,420 2 AVENUE,10010,New York,106,1,Manhattan,2,74,27,MN20,Murray Hill-Kips Bay,1006600,New York,40.7391140444,-73.9796384416,989892.557272,208556.441205,
POINT (-73.97781708205981 40.73912290130254),176447,08/26/2015 12:00:00 AM +0000,105421,10,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,No,No,No,No,No,No,No,No,No,334 EAST  26 STREET,10016,New York,106,1,Manhattan,2,74,27,MN20,Murray Hill-Kips Bay,1006600,New York,40.7391229013,-73.9778170821,990397.288218,208559.790607,
POINT (-73.97807072687483 40.73927025307521),176848,08/26/2015 12:00:00 AM +0000,105422,11,0,OnCurb,Alive,Poor,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,Yes,No,No,No,No,No,No,No,No,330 EAST  26 STREET,10016,New York,106,1,Manhattan,2,74,27,MN20,Murray Hill-Kips Bay,1006600,New York,40.7392702531,-73.9780707269,990326.985209,208613.457823,
POINT (-73.9780326207277 40.73932260041052),176847,08/26/2015 12:00:00 AM +0000,105422,8,0,OnCurb,Alive,Fair,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,Yes,No,No,No,No,No,No,No,No,330 EAST  26 STREET,10016,New York,106,1,Manhattan,2,74,27,MN20,Murray Hill-Kips Bay,1006600,New York,40.7393226004,-73.9780326207,990337.540306,208632.53226,
POINT (-73.97825231149706 40.73934459827639),176426,08/26/2015 12:00:00 AM +0000,105453,11,0,OffsetFromCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,Yes,No,No,No,No,No,No,No,No,330 EAST  26 STREET,10016,New York,106,1,Manhattan,2,74,27,MN20,Murray Hill-Kips Bay,1006600,New York,40.7393445983,-73.9782523115,990276.65821,208640.531588,
POINT (-73.97799661337149 40.739372066510285),176846,08/26/2015 12:00:00 AM +0000,105422,9,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,Yes,No,No,No,No,No,No,No,No,330 EAST  26 STREET,10016,New York,106,1,Manhattan,2,74,27,MN20,Murray Hill-Kips Bay,1006600,New York,40.7393720665,-73.9779966134,990347.51404,208650.55683,
POINT (-73.97832181342085 40.73937320969258),176425,08/26/2015 12:00:00 AM +0000,105453,9,0,OffsetFromCurb,Alive,Fair,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,Yes,No,No,No,No,No,No,No,No,330 EAST  26 STREET,10016,New York,106,1,Manhattan,2,74,27,MN20,Murray Hill-Kips Bay,1006600,New York,40.7393732097,-73.9783218134,990257.395454,208650.950858,
POINT (-73.97849064819354 40.739442710988676),176421,08/26/2015 12:00:00 AM +0000,105453,10,0,OffsetFromCurb,Alive,Fair,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,Yes,No,No,No,No,No,No,No,No,320 EAST  26 STREET,10016,New York,106,1,Manhattan,2,74,27,MN20,Murray Hill-Kips Bay,1006600,New York,40.739442711,-73.9784906482,990210.60224,208676.260847,
POINT (-73.97862185037683 40.739467073430276),176418,08/26/2015 12:00:00 AM +0000,105453,12,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,Yes,No,No,No,No,No,No,No,No,320 EAST  26 STREET,10016,New York,106,1,Manhattan,2,74,27,MN20,Murray Hill-Kips Bay,1006600,New York,40.7394670734,-73.9786218504,990174.241748,208685.127955,
POINT (-73.97792389730132 40.739471958481495),176845,08/26/2015 12:00:00 AM +0000,105422,8,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,Damage,Volunteer,No,No,No,No,No,No,No,No,No,327 EAST  26 STREET,10016,New York,106,1,Manhattan,2,74,27,MN20,Murray Hill-Kips Bay,1006600,New York,40.7394719585,-73.9779238973,990367.655732,208686.955707,
POINT (-73.97857252772738 40.73947641873424),176419,08/26/2015 12:00:00 AM +0000,105453,9,0,OffsetFromCurb,Alive,Good,Fraxinus pennsylvanica,Green Ash,None,None,NoDamage,Volunteer,Yes,No,No,No,No,No,No,No,No,320 EAST  26 STREET,10016,New York,106,1,Manhattan,2,74,27,MN20,Murray Hill-Kips Bay,1006600,New York,40.7394764187,-73.9785725277,990187.909044,208688.536085,
